StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Zone,StationName
KA002,2018-08-31,12.87,,22.16,60.48,68.03,,0.52,10.25,11.31,0.0,0.0,,60.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-01,12.07,,4.0,6.01,10.01,,0.55,9.74,15.19,0.0,0.0,,50.0,Good,Residential,BTM Layout
KA002,2018-09-02,12.13,,4.03,6.28,10.31,,0.55,10.07,18.2,0.0,0.0,,44.0,Good,Residential,BTM Layout
KA002,2018-09-03,12.32,,4.0,6.01,10.01,,0.61,9.74,17.16,0.0,0.0,,52.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-04,65.74,,4.51,15.92,20.24,,0.52,9.65,17.35,4.33,6.03,,65.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-05,14.14,,5.13,17.56,22.68,,0.52,9.91,19.69,0.01,1.68,,91.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-06,43.86,,5.67,17.73,23.27,,0.5,9.63,20.47,0.0,1.01,,40.0,Good,Residential,BTM Layout
KA002,2018-09-07,23.32,,5.23,16.01,21.23,,0.5,8.98,20.73,0.16,1.42,,77.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-08,12.69,,5.84,17.04,22.73,,0.52,9.74,19.24,0.17,2.14,,37.0,Good,Residential,BTM Layout
KA002,2018-09-14,8.98,,4.04,16.11,20.14,,0.55,9.68,30.06,0.0,1.6,,71.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-15,12.33,,4.12,22.3,26.43,,0.51,9.76,20.53,0.11,4.29,,40.0,Good,Residential,BTM Layout
KA002,2018-09-16,16.4,,,,,,0.44,9.52,16.94,0.31,3.88,,30.0,Good,Residential,BTM Layout
KA002,2018-09-17,11.5,,9.52,35.98,45.5,,0.46,9.88,11.57,0.0,1.54,,32.0,Good,Residential,BTM Layout
KA002,2018-09-18,9.85,,6.49,20.49,26.98,,0.56,10.07,12.4,0.73,1.82,,40.0,Good,Residential,BTM Layout
KA002,2018-09-19,8.49,,9.31,22.67,30.79,,0.51,10.41,16.41,0.41,0.49,,37.0,Good,Residential,BTM Layout
KA002,2018-09-20,20.29,,100.66,131.42,175.19,,0.53,10.02,15.6,4.41,5.29,,124.0,Moderate,Residential,BTM Layout
KA002,2018-09-21,21.2,,38.29,55.5,74.83,,0.53,10.17,14.75,1.71,2.05,,158.0,Moderate,Residential,BTM Layout
KA002,2018-09-22,15.84,,10.86,20.3,31.17,,0.5,9.85,17.82,2.46,2.96,,48.0,Good,Residential,BTM Layout
KA002,2018-09-23,18.95,,7.19,21.04,28.05,,0.48,9.62,23.21,1.37,1.65,,47.0,Good,Residential,BTM Layout
KA002,2018-09-24,14.37,,8.5,26.25,34.54,,0.48,9.87,23.04,1.9,2.28,,44.0,Good,Residential,BTM Layout
KA002,2018-09-25,21.14,,10.92,34.38,45.05,,0.54,10.27,16.23,3.36,4.03,,49.0,Good,Residential,BTM Layout
KA002,2018-09-26,18.96,,10.06,30.25,39.45,,0.51,9.66,19.32,3.4,4.08,,57.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-27,17.15,,11.04,25.03,36.06,,0.54,9.8,18.9,3.35,4.02,,51.0,Satisfactory,Residential,BTM Layout
KA002,2018-09-28,15.93,,6.32,14.65,20.98,,0.48,10.17,15.73,1.24,1.49,,40.0,Good,Residential,BTM Layout
KA002,2018-09-29,12.39,,6.74,18.64,25.38,,0.5,10.59,11.68,1.26,1.52,,37.0,Good,Residential,BTM Layout
KA002,2018-09-30,47.69,,7.84,15.8,23.64,,0.5,10.0,14.08,0.94,1.13,,45.0,Good,Residential,BTM Layout
KA002,2018-10-01,12.8,,6.8,12.33,19.12,,0.46,10.51,12.52,0.36,0.44,,68.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-02,9.47,,5.84,9.66,15.5,,0.45,11.06,10.77,0.19,0.22,,31.0,Good,Residential,BTM Layout
KA002,2018-10-03,11.81,,5.82,9.79,15.57,,0.5,10.21,12.62,0.0,0.0,,38.0,Good,Residential,BTM Layout
KA002,2018-10-04,11.16,,8.34,10.12,18.41,,0.47,10.5,12.56,0.6,0.72,,30.0,Good,Residential,BTM Layout
KA002,2018-10-05,10.21,,8.04,9.68,17.72,,0.47,10.77,12.27,0.29,0.34,,29.0,Good,Residential,BTM Layout
KA002,2018-10-06,9.05,,7.19,10.71,17.7,,0.47,10.53,12.24,0.64,0.77,,28.0,Good,Residential,BTM Layout
KA002,2018-10-07,11.8,,5.91,9.61,15.49,,0.47,10.45,14.43,0.15,0.18,,27.0,Good,Residential,BTM Layout
KA002,2018-10-08,19.65,,7.84,21.05,28.9,,0.51,9.21,14.23,0.9,1.08,,31.0,Good,Residential,BTM Layout
KA002,2018-10-09,16.93,,14.05,34.35,48.06,,0.61,9.07,10.85,3.6,4.33,,49.0,Good,Residential,BTM Layout
KA002,2018-10-10,25.63,,26.28,40.79,67.07,,0.69,8.73,13.94,8.52,10.22,,65.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-11,35.01,,31.46,46.59,78.05,,0.75,6.65,14.26,12.4,14.88,,108.0,Moderate,Residential,BTM Layout
KA002,2018-10-12,31.91,,20.68,39.7,50.76,,0.63,6.93,15.58,5.16,6.19,,66.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-13,33.21,,14.29,28.73,42.94,,0.64,7.38,22.96,5.94,7.12,,76.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-14,28.09,,5.63,16.19,21.82,,0.52,8.72,26.75,2.33,2.8,,56.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-15,23.2,,7.04,19.54,26.57,,0.55,8.79,25.41,5.4,6.48,,51.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-16,20.33,,13.71,28.09,23.1,,0.51,9.11,22.71,0.22,0.26,,41.0,Good,Residential,BTM Layout
KA002,2018-10-17,14.01,,9.17,18.78,27.73,,0.53,9.53,14.54,3.24,3.89,,39.0,Good,Residential,BTM Layout
KA002,2018-10-18,13.61,,9.33,24.42,33.75,,0.51,10.06,13.95,2.3,2.76,,45.0,Good,Residential,BTM Layout
KA002,2018-10-19,14.36,,6.04,13.2,19.23,,0.5,9.34,18.74,0.35,0.42,,36.0,Good,Residential,BTM Layout
KA002,2018-10-20,16.01,,6.3,19.72,25.9,,0.73,11.12,16.77,0.0,0.0,,44.0,Good,Residential,BTM Layout
KA002,2018-10-21,23.44,,15.57,26.73,37.46,,0.64,7.89,25.09,0.0,0.0,,78.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-22,19.08,,11.84,26.77,36.5,,2.14,7.1,30.97,0.34,0.82,,113.0,Moderate,Residential,BTM Layout
KA002,2018-10-23,24.87,,7.02,43.71,50.72,,1.43,6.4,32.65,0.43,2.31,,132.0,Moderate,Residential,BTM Layout
KA002,2018-10-24,27.02,,12.16,51.09,61.57,,1.02,2.19,36.41,0.0,0.4,,105.0,Moderate,Residential,BTM Layout
KA002,2018-10-25,29.66,,12.59,40.7,52.64,,0.64,1.69,36.52,0.06,0.41,,68.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-26,27.74,,8.15,40.94,49.09,,0.71,2.22,38.73,0.0,0.59,,70.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-27,23.9,,8.52,53.82,62.34,,0.62,1.88,44.18,0.04,0.52,,70.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-28,23.62,,11.18,76.41,84.46,,1.0,1.43,36.35,0.07,1.84,,98.0,Satisfactory,Residential,BTM Layout
KA002,2018-10-29,25.36,,35.89,94.07,125.53,,1.1,1.42,35.2,0.5,6.46,,118.0,Moderate,Residential,BTM Layout
KA002,2018-10-30,24.43,,35.49,87.19,121.58,,1.06,1.8,32.19,0.13,3.28,,163.0,Moderate,Residential,BTM Layout
KA002,2018-10-31,23.28,,27.72,56.74,72.98,,0.83,2.85,30.11,0.17,3.14,,107.0,Moderate,Residential,BTM Layout
KA002,2018-11-01,13.93,,57.07,42.1,66.06,,1.03,5.48,28.22,0.33,0.72,,104.0,Moderate,Residential,BTM Layout
KA002,2018-11-02,18.88,,4.02,13.55,18.12,,1.35,7.45,26.56,0.11,0.2,,109.0,Moderate,Residential,BTM Layout
KA002,2018-11-03,19.84,,3.0,11.03,14.03,,1.1,7.73,30.04,0.0,0.0,,92.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-04,24.71,,2.92,10.81,13.73,,1.01,7.12,33.89,0.0,0.0,,71.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-05,24.93,,3.91,16.15,20.06,,1.09,6.41,32.71,0.0,0.0,,84.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-06,76.48,,3.66,16.4,20.07,,1.44,9.6,32.07,1.56,2.87,,119.0,Moderate,Residential,BTM Layout
KA002,2018-11-07,57.88,,4.25,19.2,23.45,,1.0,9.64,34.94,0.35,0.63,,140.0,Moderate,Residential,BTM Layout
KA002,2018-11-08,69.28,,4.67,21.14,25.8,,1.31,9.74,35.71,0.17,0.34,,149.0,Moderate,Residential,BTM Layout
KA002,2018-11-09,47.15,,5.09,18.02,22.81,,1.02,4.74,38.69,0.18,0.32,,98.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-10,60.3,,5.96,27.41,33.37,,1.19,3.13,37.47,1.83,3.27,,110.0,Moderate,Residential,BTM Layout
KA002,2018-11-11,76.33,,9.58,28.91,38.49,,1.0,5.09,41.53,1.71,3.06,,137.0,Moderate,Residential,BTM Layout
KA002,2018-11-12,116.95,,35.86,52.44,85.35,,1.28,10.95,31.8,4.04,7.21,,180.0,Moderate,Residential,BTM Layout
KA002,2018-11-13,106.27,,28.15,60.42,88.53,,1.89,25.44,30.93,5.51,9.83,,302.0,Very Poor,Residential,BTM Layout
KA002,2018-11-14,178.68,,47.53,59.67,107.2,,1.52,23.11,33.15,5.72,10.21,,282.0,Poor,Residential,BTM Layout
KA002,2018-11-15,137.26,,16.84,50.92,59.01,,3.19,23.75,21.31,2.64,4.7,,339.0,Very Poor,Residential,BTM Layout
KA002,2018-11-16,29.49,,6.15,18.64,24.79,,1.79,12.39,24.22,0.0,0.0,,197.0,Moderate,Residential,BTM Layout
KA002,2018-11-17,56.03,,2.96,15.49,18.46,,1.81,10.33,48.6,0.0,0.0,,104.0,Moderate,Residential,BTM Layout
KA002,2018-11-18,56.24,,2.71,10.35,13.06,,1.84,10.44,34.29,0.0,0.0,,110.0,Moderate,Residential,BTM Layout
KA002,2018-11-19,28.17,,3.9,12.61,16.51,,1.82,13.93,23.17,0.0,0.0,,107.0,Moderate,Residential,BTM Layout
KA002,2018-11-20,28.24,,10.91,23.88,34.78,,1.72,12.41,23.99,0.0,0.0,,102.0,Moderate,Residential,BTM Layout
KA002,2018-11-21,46.34,,11.47,31.31,42.77,,1.77,10.94,23.6,0.0,0.0,,100.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-22,30.08,,9.14,18.82,27.82,,1.28,14.95,14.29,0.0,0.0,,100.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-23,21.0,,6.87,17.38,24.19,,0.98,13.42,14.61,0.0,0.0,,68.0,Satisfactory,Residential,BTM Layout
KA002,2018-11-24,82.77,,3.59,21.24,24.83,,0.79,10.64,33.49,0.0,0.0,,112.0,Moderate,Residential,BTM Layout
KA002,2018-11-25,98.65,,3.25,18.02,21.27,,0.76,9.48,49.48,0.0,0.0,,231.0,Poor,Residential,BTM Layout
KA002,2018-11-26,108.12,,3.03,18.58,21.58,,0.56,8.08,69.07,0.0,0.0,,238.0,Poor,Residential,BTM Layout
KA002,2018-11-27,83.15,,2.72,14.77,17.49,,0.68,10.3,76.05,0.0,0.0,,234.0,Poor,Residential,BTM Layout
KA002,2018-11-28,152.94,,2.69,15.31,18.01,,0.41,10.98,68.23,0.0,0.0,,171.0,Moderate,Residential,BTM Layout
KA002,2018-11-29,72.09,,2.96,12.96,15.93,,0.54,12.0,48.09,0.0,0.0,,316.0,Very Poor,Residential,BTM Layout
KA002,2018-11-30,54.83,,3.1,15.97,19.06,,0.59,12.19,48.91,0.0,0.0,,96.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-01,54.33,,4.04,18.98,23.02,,0.68,12.41,52.68,0.0,0.0,,95.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-02,40.07,,2.71,12.78,15.39,,0.89,13.24,55.82,0.0,0.0,,99.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-03,33.42,,2.8,12.8,15.56,,0.71,13.3,48.76,0.0,0.0,,78.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-04,36.62,,3.83,16.18,19.99,,0.62,13.7,31.62,0.0,0.0,,65.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-05,16.16,,2.68,13.04,14.35,,0.84,14.01,30.54,0.0,0.0,,95.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-06,24.56,,3.15,13.75,16.9,,0.49,13.04,39.01,0.0,0.0,,55.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-07,39.43,,2.95,14.81,17.28,,0.56,12.46,40.01,0.0,0.0,,61.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-08,100.06,,2.49,13.06,15.37,,0.58,10.74,58.63,0.0,0.0,,154.0,Moderate,Residential,BTM Layout
KA002,2018-12-09,98.67,,2.61,12.83,15.44,,0.42,10.6,72.91,0.0,0.0,,234.0,Poor,Residential,BTM Layout
KA002,2018-12-10,109.42,,2.77,19.02,21.79,,0.58,10.78,67.43,0.0,0.0,,267.0,Poor,Residential,BTM Layout
KA002,2018-12-11,119.63,,2.9,24.45,27.34,,0.48,9.83,69.16,0.0,0.0,,271.0,Poor,Residential,BTM Layout
KA002,2018-12-12,98.71,,3.07,23.91,26.95,,0.63,11.48,64.69,0.0,0.0,,257.0,Poor,Residential,BTM Layout
KA002,2018-12-13,91.18,,3.9,24.82,28.72,,0.94,13.94,59.56,0.0,0.0,,229.0,Poor,Residential,BTM Layout
KA002,2018-12-14,54.51,,3.07,17.42,20.46,,0.73,12.99,59.2,0.0,0.0,,135.0,Moderate,Residential,BTM Layout
KA002,2018-12-15,63.24,,8.02,31.54,39.56,,0.46,13.03,39.97,0.0,0.0,,97.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-16,75.1,,6.47,42.69,49.16,,1.04,12.61,54.79,0.0,0.0,,133.0,Moderate,Residential,BTM Layout
KA002,2018-12-17,133.45,,24.99,55.7,80.01,,0.84,10.31,42.35,0.51,0.91,,237.0,Poor,Residential,BTM Layout
KA002,2018-12-18,139.38,,49.85,62.95,112.8,,0.69,9.72,30.52,0.0,0.0,,331.0,Very Poor,Residential,BTM Layout
KA002,2018-12-19,86.21,,9.03,40.18,49.21,,0.68,13.28,51.75,0.0,0.0,,181.0,Moderate,Residential,BTM Layout
KA002,2018-12-20,63.85,,4.55,19.72,24.28,,0.38,13.56,65.97,0.0,0.0,,164.0,Moderate,Residential,BTM Layout
KA002,2018-12-21,66.63,,7.62,26.75,34.22,,0.59,13.38,57.72,0.0,0.0,,117.0,Moderate,Residential,BTM Layout
KA002,2018-12-22,52.05,,3.25,17.72,20.98,,0.7,14.0,54.87,0.0,0.0,,113.0,Moderate,Residential,BTM Layout
KA002,2018-12-23,44.47,,2.74,10.49,13.23,,0.48,14.19,56.63,0.0,0.0,,83.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-24,44.47,,2.94,13.0,15.94,,0.66,14.17,52.13,0.0,0.0,,85.0,Satisfactory,Residential,BTM Layout
KA002,2018-12-25,92.79,,3.26,18.43,21.69,,0.61,14.02,63.98,0.0,0.0,,123.0,Moderate,Residential,BTM Layout
KA002,2018-12-26,69.87,,2.87,15.42,18.29,,0.59,14.66,68.25,0.0,0.0,,187.0,Moderate,Residential,BTM Layout
KA002,2018-12-27,74.45,,8.03,28.54,36.57,,0.53,15.0,54.74,0.0,0.0,,135.0,Moderate,Residential,BTM Layout
KA002,2018-12-28,100.76,,2.74,16.18,18.91,,0.59,15.0,64.34,0.0,0.0,,196.0,Moderate,Residential,BTM Layout
KA002,2018-12-29,90.44,,2.9,14.01,16.91,,0.65,14.6,62.59,0.0,0.0,,202.0,Poor,Residential,BTM Layout
KA002,2018-12-30,86.04,,2.82,14.64,17.46,,0.5,,76.73,0.0,0.0,,211.0,Poor,Residential,BTM Layout
KA002,2018-12-31,126.11,,5.82,24.87,30.4,,0.7,4.22,64.14,0.54,0.97,,195.0,Moderate,Residential,BTM Layout
KA002,2019-01-01,80.98,,3.36,25.94,24.86,,0.8,4.3,69.06,0.0,0.0,,266.0,Poor,Residential,BTM Layout
KA002,2019-01-02,58.42,,3.24,19.57,22.82,,0.64,3.96,69.86,0.0,0.0,,133.0,Moderate,Residential,BTM Layout
KA002,2019-01-03,59.7,,3.8,21.4,25.2,,0.55,4.07,61.54,0.0,0.0,,98.0,Satisfactory,Residential,BTM Layout
KA002,2019-01-04,63.7,,4.81,22.9,27.71,,0.63,3.76,59.52,0.0,0.0,,103.0,Moderate,Residential,BTM Layout
KA002,2019-01-05,65.22,,14.36,25.61,33.52,,0.57,4.71,66.79,0.0,0.0,,113.0,Moderate,Residential,BTM Layout
KA002,2019-01-06,72.6,,2.99,16.82,19.8,,0.5,4.19,71.48,0.2,0.36,,140.0,Moderate,Residential,BTM Layout
KA002,2019-01-07,76.52,,4.14,24.58,28.72,,0.59,4.55,61.94,0.0,0.0,,149.0,Moderate,Residential,BTM Layout
KA002,2019-01-08,74.56,,11.32,37.59,48.91,,0.6,4.79,50.73,0.3,0.54,,148.0,Moderate,Residential,BTM Layout
KA002,2019-01-09,71.85,,8.75,30.89,39.38,,0.45,5.18,61.09,0.39,0.7,,155.0,Moderate,Residential,BTM Layout
KA002,2019-01-10,74.27,,3.69,23.04,26.73,,0.89,4.66,70.26,0.03,0.06,,135.0,Moderate,Residential,BTM Layout
KA002,2019-01-11,70.64,,4.21,23.01,27.24,,0.67,4.71,69.1,0.08,0.14,,144.0,Moderate,Residential,BTM Layout
KA002,2019-01-12,83.73,,3.54,21.41,24.94,,0.5,4.76,74.78,0.18,0.31,,158.0,Moderate,Residential,BTM Layout
KA002,2019-01-13,63.22,,2.93,16.56,19.49,,0.49,4.57,68.98,0.04,0.06,,143.0,Moderate,Residential,BTM Layout
KA002,2019-01-14,65.91,,3.77,20.65,24.42,,0.93,4.41,59.08,0.15,0.26,,117.0,Moderate,Residential,BTM Layout
KA002,2019-01-15,50.0,,7.89,27.64,35.53,,1.24,4.95,56.19,0.04,0.07,,117.0,Moderate,Residential,BTM Layout
KA002,2019-01-16,74.21,,5.5,22.98,28.48,,1.31,4.65,72.39,0.06,0.1,,117.0,Moderate,Residential,BTM Layout
KA002,2019-01-17,73.63,,13.14,32.95,45.82,,1.06,4.41,50.84,0.89,1.58,,144.0,Moderate,Residential,BTM Layout
KA002,2019-01-18,97.09,,4.48,23.85,28.32,,0.93,4.94,53.02,0.11,0.2,,197.0,Moderate,Residential,BTM Layout
KA002,2019-01-19,95.82,,5.92,28.6,33.87,,0.97,4.0,48.48,0.13,0.23,,217.0,Poor,Residential,BTM Layout
KA002,2019-01-20,63.22,,3.66,19.02,22.68,,1.01,5.08,65.23,0.0,0.0,,159.0,Moderate,Residential,BTM Layout
KA002,2019-01-21,70.98,,3.16,18.25,21.41,,1.04,3.99,69.3,0.0,0.0,,125.0,Moderate,Residential,BTM Layout
KA002,2019-01-22,101.4,,10.97,39.11,41.93,,0.79,4.53,61.43,6.31,9.87,,190.0,Moderate,Residential,BTM Layout
KA002,2019-01-23,88.81,,4.58,28.45,33.03,,0.85,3.94,68.64,0.0,0.0,,187.0,Moderate,Residential,BTM Layout
KA002,2019-01-24,76.07,,2.95,17.96,20.92,,0.63,4.17,63.25,0.0,0.0,,179.0,Moderate,Residential,BTM Layout
KA002,2019-01-25,47.43,,3.46,20.79,21.67,,0.56,3.92,57.65,0.0,0.0,,121.0,Moderate,Residential,BTM Layout
KA002,2019-01-26,64.65,,2.96,18.65,21.62,,0.5,5.02,46.69,0.0,0.0,,102.0,Moderate,Residential,BTM Layout
KA002,2019-01-27,53.83,,2.84,15.67,18.51,,0.68,4.65,51.4,0.0,0.0,,119.0,Moderate,Residential,BTM Layout
KA002,2019-01-28,84.42,,13.29,30.36,38.59,,0.56,3.73,43.42,0.35,0.63,,139.0,Moderate,Residential,BTM Layout
KA002,2019-01-29,33.37,,3.91,20.31,24.23,,0.64,4.54,53.02,0.0,0.0,,106.0,Moderate,Residential,BTM Layout
KA002,2019-01-30,197.3,,4.84,25.19,29.46,,0.83,3.81,57.12,0.04,0.08,,143.0,Moderate,Residential,BTM Layout
KA002,2019-01-31,55.31,,2.61,16.66,19.15,,0.6,4.47,74.1,0.0,0.0,,305.0,Very Poor,Residential,BTM Layout
KA002,2019-02-01,54.34,,3.38,21.61,24.97,,0.57,4.66,64.02,0.0,0.0,,100.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-02,53.72,,2.89,19.93,22.63,,0.57,4.7,66.4,0.0,0.0,,92.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-03,43.5,,2.71,14.33,17.04,,0.73,3.79,64.42,0.0,0.0,,88.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-04,34.61,,3.46,14.83,18.3,,0.76,4.1,49.82,0.0,0.0,,92.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-05,44.05,,2.78,12.25,15.03,,0.96,3.67,65.43,0.0,0.0,,100.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-06,58.94,,2.63,17.75,20.38,,0.71,4.72,84.87,0.2,0.36,,111.0,Moderate,Residential,BTM Layout
KA002,2019-02-07,57.04,,3.0,22.55,25.26,,1.02,3.9,70.5,0.29,0.52,,111.0,Moderate,Residential,BTM Layout
KA002,2019-02-08,72.99,,3.1,19.65,22.49,,1.01,4.09,54.67,0.59,1.05,,112.0,Moderate,Residential,BTM Layout
KA002,2019-02-09,79.65,,3.63,22.37,26.0,,0.86,4.16,56.39,0.28,0.5,,177.0,Moderate,Residential,BTM Layout
KA002,2019-02-10,47.27,,3.03,15.79,18.82,,0.67,3.05,48.98,0.12,0.22,,159.0,Moderate,Residential,BTM Layout
KA002,2019-02-11,47.74,,3.22,13.83,16.89,,0.53,4.09,43.39,0.0,0.0,,77.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-12,62.63,,3.0,15.49,17.79,,0.63,4.55,58.25,0.0,0.0,,97.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-13,57.93,,3.94,17.89,21.82,,0.78,4.1,57.6,0.07,0.12,,110.0,Moderate,Residential,BTM Layout
KA002,2019-02-14,44.06,,3.57,18.05,21.63,,0.51,4.68,55.33,0.0,0.0,,91.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-15,38.9,,2.9,18.86,21.76,,0.76,3.6,52.56,0.8,1.44,,86.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-16,52.05,,13.8,34.87,47.03,,1.25,5.88,40.67,2.57,4.59,,109.0,Moderate,Residential,BTM Layout
KA002,2019-02-17,62.83,,8.17,31.36,39.53,,0.74,3.33,42.86,2.66,4.74,,129.0,Moderate,Residential,BTM Layout
KA002,2019-02-18,46.95,,8.44,36.03,44.47,,0.88,4.13,39.9,2.26,4.04,,97.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-19,53.98,,2.85,16.51,19.36,,0.54,3.86,52.66,0.09,0.16,,103.0,Moderate,Residential,BTM Layout
KA002,2019-02-20,36.08,,2.78,12.76,15.31,,0.69,3.88,44.79,0.0,0.0,,97.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-21,40.9,,3.95,19.99,23.94,,0.61,4.54,44.38,0.07,0.12,,63.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-22,37.25,,7.1,25.21,32.11,,0.81,4.67,47.5,0.15,0.27,,99.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-23,53.85,,8.18,33.71,41.89,,0.85,5.84,48.86,0.38,0.67,,93.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-24,74.75,,7.77,26.93,33.99,,0.77,3.9,51.87,0.29,0.52,,158.0,Moderate,Residential,BTM Layout
KA002,2019-02-25,42.06,,11.55,29.5,41.04,,0.74,5.25,48.13,0.61,1.09,,87.0,Satisfactory,Residential,BTM Layout
KA002,2019-02-26,58.83,,9.23,34.83,44.06,,0.93,6.36,56.06,2.15,3.83,,101.0,Moderate,Residential,BTM Layout
KA002,2019-02-27,45.19,,4.27,28.69,32.55,,0.9,3.81,52.1,0.86,1.53,,106.0,Moderate,Residential,BTM Layout
KA002,2019-02-28,55.54,,7.0,36.54,43.53,,0.63,3.89,55.14,1.45,2.59,,107.0,Moderate,Residential,BTM Layout
KA002,2019-03-01,57.55,,5.75,33.06,38.81,,0.73,3.77,54.28,1.26,2.26,,110.0,Moderate,Residential,BTM Layout
KA002,2019-03-02,52.67,,2.6,12.66,15.26,,0.97,3.51,59.23,0.0,0.0,,97.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-03,70.96,,3.03,19.0,22.03,,0.74,4.05,52.74,0.26,0.46,,88.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-04,54.87,,3.04,18.48,21.52,,0.66,3.95,58.54,0.21,0.38,,136.0,Moderate,Residential,BTM Layout
KA002,2019-03-05,58.82,,6.08,28.89,34.97,,0.79,3.46,57.06,1.25,2.23,,101.0,Moderate,Residential,BTM Layout
KA002,2019-03-06,61.16,,19.99,43.82,63.72,,1.27,3.58,44.8,1.72,3.08,,113.0,Moderate,Residential,BTM Layout
KA002,2019-03-07,55.54,,33.56,61.03,91.29,,1.18,3.06,31.6,6.34,11.33,,123.0,Moderate,Residential,BTM Layout
KA002,2019-03-08,46.91,,24.62,55.05,79.28,,1.2,5.68,44.39,2.54,4.54,,124.0,Moderate,Residential,BTM Layout
KA002,2019-03-09,52.7,,4.64,26.75,31.39,,0.64,3.32,54.87,1.41,2.51,,110.0,Moderate,Residential,BTM Layout
KA002,2019-03-10,41.54,,2.7,16.27,18.98,,0.75,3.85,50.23,0.02,0.03,,91.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-11,37.65,,2.81,17.28,20.03,,0.74,4.2,54.78,0.03,0.06,,88.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-12,42.99,,2.64,18.16,20.48,,0.66,6.92,67.49,0.17,0.3,,107.0,Moderate,Residential,BTM Layout
KA002,2019-03-13,45.57,,2.79,20.58,23.37,,0.77,9.31,61.99,0.2,0.36,,99.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-14,40.67,,3.96,20.31,24.23,,0.48,7.16,68.27,0.19,0.33,,98.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-15,34.75,,3.14,24.49,27.34,,0.78,4.55,68.31,0.4,0.72,,97.0,Satisfactory,Residential,BTM Layout
KA002,2019-03-16,38.73,,2.8,18.86,21.66,,0.91,3.56,66.77,0.0,0.0,,104.0,Moderate,Residential,BTM Layout
KA002,2019-03-17,40.28,,2.88,23.87,26.36,,0.82,3.59,70.78,0.18,0.32,,106.0,Moderate,Residential,BTM Layout
KA002,2019-03-18,38.04,,2.66,21.99,24.02,,0.72,3.71,67.83,0.56,1.0,,109.0,Moderate,Residential,BTM Layout
KA002,2019-03-19,36.88,,2.58,14.66,17.23,,1.21,2.78,45.98,0.0,0.0,,108.0,Moderate,Residential,BTM Layout
KA002,2019-03-22,57.47,,8.41,20.47,22.9,,1.68,5.04,56.97,0.69,1.24,,189.0,Moderate,Residential,BTM Layout
KA002,2019-03-23,66.14,,3.02,20.79,23.45,,1.71,3.19,62.45,0.77,1.38,,114.0,Moderate,Residential,BTM Layout
